material_id,formula_pretty,nsites,crystal_system,formation_energy_per_atom,volume,density,band_gap
mp-998569,InGeCl3,10,Trigonal,-0.917030421,343.0649497,2.844327917,3.2685
mp-1070713,InNi3N,5,Cubic,-0.142051176,56.61672131,8.94270255,0
mp-1223697,InNi3Sb,5,Hexagonal,-0.124055209,79.11076336,8.661717233,0
mp-1184799,InOsO3,5,Cubic,-1.134384352,62.72537273,9.34624988,0
mp-675295,InPF3,5,Trigonal,-1.570886196,123.864735,2.718575942,1.2253
mp-2763667,InPbCl3,5,Trigonal,-1.104523693,183.9847139,3.866281761,3.9976
mp-998512,InPbCl3,10,Orthorhombic,-1.123254708,307.7701151,4.622519918,2.5322
mp-998535,InPbCl3,5,Monoclinic,-1.13137505,190.9368657,3.725507596,2.9011
mp-20796,InPt3C,5,Cubic,0.187064555,77.23181943,15.31024168,0
mp-1184773,InPtO3,5,Cubic,-0.73374386,65.44390862,9.081170067,0
mp-1105819,InRhO3,20,Orthorhombic,-1.471645817,231.0110062,7.64017734,0.3222
mp-1203220,InRhO3,40,Monoclinic,-1.504941201,459.5138158,7.681880257,1.0391
mp-1212207,InRhO3,20,Orthorhombic,-1.211146257,243.5088033,7.248054405,0
mp-1184765,InSbO3,5,Cubic,-1.414700604,69.23585887,6.825218972,0
mp-21365,InSbS3,20,Orthorhombic,-0.522175906,490.5948513,4.505408611,1.4761
mp-1212011,InSbSe3,20,Orthorhombic,-0.478412326,576.068383,5.459042909,1.102
mp-1184751,InSiO3,5,Cubic,-2.06253356,49.14932005,6.449727695,0
mp-567931,InSiTe3,10,Trigonal,-0.306195786,328.8118262,5.309731157,0.4816
mp-574250,InSiTe3,5,Trigonal,0.042583879,245.6974096,3.552952392,0
mp-1224379,InSnBr3,40,Orthorhombic,-1.01480362,1271.902424,4.942728267,1.5767
mp-2047381,InSnBr3,10,Trigonal,-0.784677068,376.9405846,4.169535147,3.0267
mp-2762335,InSnBr3,5,Monoclinic,-0.758710839,212.353214,3.700596253,1.7073
mp-685272,InSnBr3,80,Triclinic,-1.034246851,2649.654677,4.745273501,2.0441
mp-998398,InSnBr3,5,Triclinic,-1.047631763,210.5433445,3.732407261,1.0975
mp-998555,InSnBr3,10,Trigonal,-1.057904393,392.5375735,4.00386389,1.7551
mp-1224255,InSnCl3,40,Orthorhombic,-1.254949843,1116.478354,4.044113455,1.8708
mp-2040113,InSnCl3,10,Trigonal,-0.992359691,325.070048,3.472455522,3.3641
mp-998560,InSnCl3,5,Monoclinic,-1.282235282,185.5352782,3.041985584,2.0788
mp-998567,InSnCl3,10,Trigonal,-1.302332409,369.28006,3.056734998,3.0433
mp-9200,K3AuO,5,Cubic,-0.879719693,142.59546,3.845922409,0.5612
mp-28166,K3BrO,5,Cubic,-1.564212306,139.8196943,2.532004578,0.8913
mp-1070737,K3CO,5,Cubic,0.202475498,143.142831,1.685621469,0.2972
mp-1223812,K3ClO,5,Monoclinic,-1.621423767,135.9879191,2.0605616,0.9897
mp-572291,K3ClO,20,Orthorhombic,-1.639030036,535.7181537,2.092230641,1.0785
mp-673798,K3ClO,10,Orthorhombic,-1.631948694,267.1443431,2.097828318,1.0264
mp-28171,K3IO,5,Cubic,-1.4458463,148.3913039,2.911695035,1.0284
mp-675156,K3NO,25,Monoclinic,-0.186363353,699.6469813,1.748017726,0
mp-1211900,K3SI,30,Hexagonal,-1.22989722,1393.451453,1.975301449,1.0356
mp-2912506,K3SI,30,Hexagonal,-1.282100472,1419.4868,1.939071695,1.3709
mp-1185008,KAcO3,5,Cubic,-2.212632815,100.8095167,5.173812216,0
mp-998553,KAgBr3,10,Trigonal,-1.1788726,300.4501718,4.274217928,0
mp-998568,KAgBr3,5,Tetragonal,-1.170943684,152.966546,4.197615572,0
mp-2464440,KAgCl3,5,Cubic,-1.18494259,134.8791184,3.118769565,0
mp-998554,KAgCl3,5,Tetragonal,-1.186842439,129.4958265,3.248420437,0
mp-998750,KAgCl3,10,Trigonal,-1.188738291,255.9348163,3.287218952,0
mp-1205357,KAgF3,20,Orthorhombic,-2.113634539,315.2824009,4.296927275,0
mp-13819,KAgF3,5,Cubic,-2.107393219,80.24753756,4.220520619,0
mp-976229,KAgO3,5,Cubic,-0.490754263,73.69871633,4.392837719,0
mp-1097006,KAlH3,5,Cubic,-0.081973536,63.124804,1.817816729,0
mp-1184936,KAlO3,5,Cubic,-2.056392494,57.82654342,3.275849265,0
mp-1105278,KAsO3,20,Orthorhombic,-1.928226401,351.1743477,3.064430945,3.3848
mp-1184937,KAsO3,5,Cubic,-1.509571564,56.7768774,4.738502659,0
mp-1192552,KAsO3,30,Triclinic,-1.933669552,525.9776901,3.068997674,3.1488
mp-1194970,KAsO3,40,Orthorhombic,-1.938935411,642.3945322,3.350431812,3.0119
mp-1195114,KAsO3,120,Monoclinic,-1.936051058,2092.851852,3.085214667,3.1596
mp-1112174,KAuBr3,5,Cubic,-1.103536214,158.6372092,4.980206612,0
mp-1110854,KAuCl3,5,Cubic,-1.291860333,135.6759102,4.190929775,0
mp-1111868,KAuF3,5,Cubic,-1.885072838,90.18058156,5.396258274,0
mp-31045,KAuI3,20,Monoclinic,-0.886814323,804.8974507,5.089763556,0.6459
mp-1184942,KAuO3,5,Cubic,-0.550954586,71.8761022,6.562651688,0
mp-1181307,LaCoO3,10,Monoclinic,0.315080773,680.599495,1.199594538,0
mp-1185232,LaCoO3,20,Orthorhombic,-2.552439415,236.9869898,6.890196271,0.973
mp-1272753,LaCoO3,20,Triclinic,-2.569496319,237.8774273,6.864404462,0.6739
mp-1273989,LaCoO3,20,Monoclinic,-2.582005683,243.1968758,6.714259251,0
mp-1277476,LaCoO3,20,Triclinic,-2.565049609,239.4316054,6.819846823,0
mp-1288145,LaCoO3,10,Trigonal,-2.599926138,118.072977,6.914735764,0.9497
mp-1504268,LaCoO3,10,Orthorhombic,-2.544780892,119.4113925,6.837232356,0.9398
mp-19051,LaCoO3,20,Trigonal,-2.596609753,222.2535996,7.346953555,1.0014
mp-510611,LaCoO3,5,Cubic,-1.16965092,87.87961685,4.645237804,0
mp-561922,LaCoO3,10,Triclinic,-2.588514638,113.2063666,7.211992236,0
mp-573180,LaCoO3,5,Cubic,-2.523377392,55.60374125,7.341623229,0.4388
mp-570885,LaCoSb3,40,Orthorhombic,-0.718036988,989.8412888,7.557417965,0
mp-1068559,LaCoSi3,5,Tetragonal,-0.627242814,83.59886111,5.603306502,0
mp-13005,LaCrGe3,10,Hexagonal,-0.487377386,197.0717984,6.889511273,0
mp-989612,LaCrN3,20,Monoclinic,-0.991578443,297.1601504,5.206290708,1.4148
mp-18841,LaCrO3,5,Cubic,-3.10516652,60.56654511,6.549860164,1.9039
mp-19281,LaCrO3,20,Orthorhombic,-3.196623345,236.6176631,6.706217884,2.3706
mp-19357,LaCrO3,10,Trigonal,-3.193095826,117.8608421,6.731708244,0
mp-10328,LaCrS3,20,Orthorhombic,-1.760486871,397.4933789,4.797413951,0
mp-19861,LaCrSb3,20,Orthorhombic,-0.637515551,526.3684867,7.018362599,0
mp-1105933,LaCrSe3,20,Orthorhombic,-1.573557187,455.701294,6.235207302,0
mp-1076070,LaCuO3,5,Cubic,-2.399634706,58.03562468,7.16596855,0
mp-3474,LaCuO3,10,Trigonal,-2.4238558,114.5012881,7.264223279,0
mp-756272,LaDyO3,20,Orthorhombic,-3.899716204,312.2839333,7.431678447,4.4015
mp-7538,LaErO3,20,Orthorhombic,-3.938616242,304.0796627,7.736143143,4.4376
mp-1200571,LaErS3,40,Monoclinic,-2.444815697,939.2266312,5.690925675,0.76
mp-558977,LaErS3,60,Orthorhombic,-2.44809053,1405.409772,5.704815483,1.1359
mp-19743,LaFeGe3,5,Tetragonal,-0.530339434,95.92833916,7.143409789,0
mp-1078634,LaFeO3,10,Trigonal,-2.852925804,115.4506173,6.98296223,1.9509
mp-1181002,LaFeO3,20,Orthorhombic,-2.746178184,302.6489887,5.327540021,1.2424
mp-22590,LaFeO3,20,Orthorhombic,-2.825153782,251.9361017,6.399934701,1.4334
mp-552676,LaFeO3,5,Cubic,-2.72291731,61.96642318,6.505033358,0.8484
mp-605340,LaFeO3,20,Orthorhombic,-2.561032919,333.3910715,4.836286084,1.766
mp-1222853,LaGa3Cu,5,Tetragonal,-0.592706955,95.17752941,7.181441621,0
mp-1223040,LaGa3Ni,5,Tetragonal,-0.545778934,93.63095429,7.214002509,0
mp-1222842,LaGa3Pd,5,Tetragonal,-0.772109603,98.3671281,7.672337676,0
mp-1222794,LaGa3Pt,5,Tetragonal,-0.748512738,98.04794995,9.198926232,0
mp-1078871,LaGaO3,10,Trigonal,-3.091884075,121.6910863,7.003612573,3.3682
mp-1097026,LaGaO3,5,Cubic,-3.034155365,59.93511816,7.109998681,3.3659
mp-1180739,LaGaO3,20,Orthorhombic,-3.092933671,243.5801013,6.997921568,3.2035
mp-3336,LaGaO3,10,Trigonal,-3.092408395,121.6297028,7.007147124,3.3802
mp-556983,LaGaO3,10,Orthorhombic,-3.092894673,121.6841725,7.004010502,3.1939
mp-5837,LaGaO3,20,Orthorhombic,-3.09793003,244.7766978,6.963712067,3.3483
mp-9831,LaGaO3,5,Cubic,-1.686664251,97.33009648,4.378282016,0
mp-1201646,LaGaS3,60,Orthorhombic,-1.679970067,1399.949614,4.338767128,2.1506
mp-4816,LaGaS3,60,Monoclinic,-1.684705853,1399.391975,4.340496067,2.2366
mp-20910,LaGe3Ir,5,Tetragonal,-0.728472996,99.91318429,9.124986628,0
mp-1069898,LaGe3Os,5,Tetragonal,-0.524466258,100.7553356,9.015968972,0
mp-13123,LaGe3Rh,5,Tetragonal,-0.761658058,99.21654932,7.694293352,0
mp-1068387,LaGe3Ru,5,Tetragonal,-0.634081964,99.80966339,7.61803307,0
mp-756166,LaHoO3,20,Orthorhombic,-3.917213722,306.5519645,7.623295924,4.3855
mp-770413,LaHoO3,20,Monoclinic,-3.870543979,312.4825707,7.478613402,4.236
mp-1200097,LaHoS3,40,Monoclinic,-2.462013932,946.3289522,5.615525156,0.7588
mp-1080184,LaIO3,10,Monoclinic,-2.260693369,196.1072781,5.314343056,0.7893
mp-11623,LaInO3,20,Orthorhombic,-2.928291701,281.8940254,7.109347134,2.7507
mp-1222954,LaLuC3,20,Cubic,-0.148927164,298.262906,7.792188654,0
mp-22220,LaLuO3,20,Orthorhombic,-3.988481201,287.524178,8.359650151,4.4525
mp-1106374,LaLuS3,20,Orthorhombic,-2.462140105,484.7820757,5.61846725,2.2322
mp-1184964,LaMgO3,5,Cubic,-2.943346983,61.43297867,5.708989786,0
mp-1232327,LaMgS3,20,Monoclinic,-1.580182462,570.6858007,3.019194916,0.2009
mp-1232358,LaMgS3,30,Trigonal,-1.635903965,746.9361231,3.46015867,0
mp-1238931,LaMgS3,10,Monoclinic,-1.70138247,234.0419122,3.680989554,0
mp-1232143,LaMgSe3,10,Monoclinic,-1.430920492,306.9393942,4.328970919,0
mp-989554,LaMnN3,10,Orthorhombic,-0.828551433,131.3792039,5.962294419,0
mp-989589,LaMnN3,10,Monoclinic,-0.842123075,139.6413212,5.609525084,0
mp-1180700,LaMnO3,20,Orthorhombic,-2.967020409,248.6782388,6.459553801,1.1014
mp-1180932,LaMnO3,20,Orthorhombic,-2.504748675,310.0485729,5.180963899,0.5347
mp-1205375,LaMnO3,10,Tetragonal,-2.968048728,123.7243433,6.491650791,0
mp-1272373,LaMnO3,20,Orthorhombic,-2.962402039,248.7146416,6.458608356,0.5803
mp-1272996,LaMnO3,20,Orthorhombic,-2.959823443,250.0181085,6.424936466,0.5975
mp-1273223,LaMnO3,20,Orthorhombic,-2.899477352,245.6287779,6.539748626,0
mp-1273769,LaMnO3,20,Monoclinic,-2.959400331,248.5359754,6.463251287,0
mp-1278019,LaMnO3,20,Tetragonal,-2.917636934,245.4571584,6.544321107,0
mp-1278230,LaMnO3,20,Triclinic,-2.988675191,250.1558773,6.42139805,0
mp-1278738,LaMnO3,10,Tetragonal,-2.919669006,122.3987665,6.561955274,0
mp-1279320,LaMnO3,20,Tetragonal,-2.96404746,248.1817656,6.472475763,0
mp-1281528,LaMnO3,20,Orthorhombic,-2.958365909,250.3048998,6.417574982,0.0716
mp-1283081,LaMnO3,10,Cubic,-2.910514833,123.0117361,6.529256936,0.6151
mp-17554,LaMnO3,20,Orthorhombic,-3.009731306,255.0817572,6.29739453,0
mp-19025,LaMnO3,5,Cubic,-2.9288622,61.3667242,6.544061475,0
mp-19157,LaMnO3,10,Monoclinic,-2.997132545,118.7302053,6.764708522,0
mp-19168,LaMnO3,10,Trigonal,-2.994589144,124.6611053,6.442869483,0
mp-557795,LaMnO3,20,Monoclinic,-2.664739528,297.14103,5.406020375,1.4409
mp-566602,LaMnO3,20,Monoclinic,-2.715198872,332.1145957,4.836735523,1.6926
mp-645158,LaMnO3,20,Monoclinic,-2.713913719,333.3011409,4.819516844,0.9889
mp-989515,LaMoN3,5,Tetragonal,-1.07188264,70.81360397,6.492341435,0
mp-989534,LaMoN3,10,Monoclinic,-1.090724972,171.5619197,5.359535448,1.2238
mp-989552,LaMoN3,10,Trigonal,-1.084178514,133.3244203,6.896652452,1.1509
mp-989603,LaMoN3,10,Orthorhombic,-1.09319149,162.759049,5.64940749,0.8051
mp-989631,LaMoN3,20,Monoclinic,-1.113527538,326.4614816,5.63308226,2.0751
mp-1201689,LaNi3B,40,Orthorhombic,-0.438572296,583.0430279,7.423096718,0
mp-1203921,LaNi3B,40,Orthorhombic,-0.441387422,582.0525455,7.435728647,0
mp-1205795,LaNi3B,10,Orthorhombic,-0.441663718,142.9727536,7.567848904,0
mp-1207245,LaNiGe3,5,Tetragonal,-0.628216674,93.81064215,7.355085743,0
mp-1075921,LaNiO3,5,Cubic,-2.436526664,57.37841916,7.107611805,0
mp-1278441,LaNiO3,20,Orthorhombic,-2.428134476,230.370326,7.081181615,0
mp-1284950,LaNiO3,20,Triclinic,-2.451816146,232.951691,7.002714214,0.356
mp-19339,LaNiO3,10,Trigonal,-2.47170472,112.4395912,7.254091285,0
mp-2764171,LaNiO3,20,Monoclinic,-2.472384724,225.2328509,7.242700657,0
mp-569538,LaNiSb3,40,Orthorhombic,-0.764439334,997.6085791,7.495383444,0
mp-989564,LaOsN3,5,Cubic,-0.55917339,61.65585681,9.996103463,0
mp-989588,LaOsN3,10,Trigonal,-0.575558562,123.0412464,10.01807673,0
mp-989607,LaOsN3,20,Orthorhombic,-0.575023185,246.2824846,10.00994163,0
mp-989621,LaOsN3,10,Orthorhombic,-0.612363146,140.0137651,8.803681884,0
mp-989632,LaOsN3,20,Monoclinic,-0.591896226,339.3684175,7.264297937,0.0272
mp-989641,LaOsN3,10,Monoclinic,-0.587464619,134.4571528,9.167505202,0
mp-1017581,LaPd3C,5,Cubic,-0.192292445,84.30936379,9.260488555,0
mp-16415,LaPdO3,20,Orthorhombic,-2.362232831,259.8970232,7.496436967,0
mp-1017582,LaPt3C,5,Cubic,-0.321448439,85.57920512,14.28426455,0
mp-1185084,LaPtO3,5,Cubic,-2.015831274,68.38135117,9.27600052,0
mp-989581,LaReN3,10,Trigonal,-0.929144193,123.4602017,9.87586229,0
mp-989602,LaReN3,5,Cubic,-0.922901401,61.85917807,9.855255019,0
mp-989614,LaReN3,20,Monoclinic,-0.886972159,367.7295103,6.631373963,1.4312
mp-1206401,LaRh3C,5,Cubic,-0.372125094,77.687498,9.82446371,0
mp-5163,LaRhO3,20,Orthorhombic,-2.545009926,250.6205188,7.680766937,0.594
mp-20472,LaRuO3,20,Orthorhombic,-2.560103778,256.6239132,7.453577075,0
mp-1211524,LaSb3Pd,40,Orthorhombic,-0.820828957,1057.674742,7.66915723,0
mp-1222966,LaSbSe3,20,Orthorhombic,-1.394275334,564.4478173,5.85488093,0.9761
mp-1096800,LaScO3,5,Cubic,-3.746481555,67.86279299,5.673387094,2.8177
mp-31116,LaScO3,20,Orthorhombic,-3.950563378,267.3212593,5.761036662,3.8973
mp-1190131,LaScS3,20,Orthorhombic,-2.374639402,458.3031998,4.058837585,1.6446
mp-2914,LaSi3Ir,5,Tetragonal,-0.861072935,90.77789752,7.598248318,0
mp-1069882,LaSi3Os,5,Tetragonal,-0.653720287,91.65861763,7.489241424,0
mp-1070124,LaSi3Rh,5,Tetragonal,-0.839988951,89.96151325,6.018660122,0
mp-1069594,LaSi3Ru,5,Tetragonal,-0.677736739,90.64736861,5.939497871,0
mp-9475,KNO3,20,Orthorhombic,-1.421012523,277.3713999,2.421097685,3.2872
mp-973968,KNaO3,5,Cubic,-0.496376839,87.51495972,2.088814888,0
mp-4342,KNbO3,5,Tetragonal,-2.850937516,66.19193301,4.515683419,1.476
mp-5246,KNbO3,5,Orthorhombic,-2.85177428,66.39970574,4.501553298,2.0585
mp-7375,KNbO3,5,Trigonal,-2.85212768,66.42558683,4.499799379,2.2934
mp-935811,KNbO3,5,Cubic,-2.844397452,65.41101791,4.569594296,1.4121
mp-27366,KNiCl3,30,Hexagonal,-1.469011673,715.0760801,2.844454365,0.7023
mp-560976,KNiF3,5,Cubic,-2.63611226,64.38821576,3.991875025,0
mp-1185015,KNpO3,5,Cubic,-3.11304054,78.70004291,6.838305034,0
mp-1185009,KOsO3,5,Cubic,-1.62517957,60.75217476,7.580164649,0
mp-1196581,KPO3,240,Cubic,-2.675777608,4158.23743,2.263192933,5.0617
mp-1223439,KPO3,10,Monoclinic,-2.439726506,201.7940813,1.943171786,3.3136
mp-13981,KPO3,20,Orthorhombic,-2.67217467,321.2956615,2.44087059,4.8212
mp-5039,KPO3,40,Monoclinic,-2.685668052,641.5459608,2.444847847,5.1269
mp-557880,KPO3,60,Monoclinic,-2.682037335,1005.757685,2.3392547,5.243
mp-557985,KPO3,40,Monoclinic,-2.685239081,641.9825134,2.443185334,5.216
mp-675976,KPO3,10,Triclinic,-1.192805832,177.4522761,2.209724068,0.7652
mp-8267,KPS3,10,Orthorhombic,-0.957297179,264.3180622,2.089096369,1.7149
mp-569702,KPSe3,120,Trigonal,-0.799751222,3731.40401,3.278374933,1.4182
mp-571452,KPSe3,30,Trigonal,-0.797787624,877.6161108,3.484707386,1.315
mp-1206970,KPaO3,5,Cubic,-3.552497714,82.65426196,6.391337032,3.0477
mp-1211504,KPbI3,20,Orthorhombic,-1.206837612,860.6416829,4.839075125,2.4115
mp-1184935,KPbO3,5,Cubic,-1.200046564,82.92657462,5.893054641,0
mp-9061,KPdF3,5,Cubic,-2.109119648,80.0215363,4.202388629,0
mp-972985,KPdO3,5,Cubic,-0.8254632,67.42291987,4.766060398,0
mp-974842,KPtO3,5,Cubic,-0.950692176,66.25367574,7.072388646,0
mp-863708,KPuO3,5,Cubic,-2.921963576,76.6096388,7.176625313,0
mp-1184957,KRbO3,5,Cubic,-0.33106965,125.1951765,2.288824296,0
mp-973471,KReO3,5,Cubic,-2.081842621,61.11912479,7.425354017,0
mp-975134,KRhO3,5,Cubic,-1.184232334,63.59654677,4.9610515,0
mp-973958,KRuO3,5,Cubic,-1.532978398,61.12931949,5.11142324,0
mp-541581,KSO3,30,Trigonal,-2.07382221,512.6487397,2.315881936,4.9772
mp-558546,KSO3,30,Trigonal,-2.075890745,531.6581807,2.233077566,4.995
mp-1180714,KSbO3,10,Triclinic,-1.233729019,183.0467596,3.789352822,0
mp-14607,KSbO3,60,Cubic,-2.030736123,884.6548224,4.704402695,2.0039
mp-16293,KSbO3,20,Cubic,-2.004404203,300.1796116,4.621424829,1.1213
mp-547792,KSbO3,10,Trigonal,-2.049127173,153.6462401,4.514453166,2.6808
mp-635067,KSbO3,10,Triclinic,-1.136569009,161.3615806,4.298599163,0
mp-695836,KSbO3,10,Triclinic,-1.284521972,179.5573506,3.862992815,0.2784
mp-973960,KScO3,5,Cubic,-2.336502925,74.65340065,2.937283326,0
mp-28695,KSiH3,20,Orthorhombic,-0.188028735,319.7573999,1.458386837,2.5733
mp-1198795,KSiO3,40,Orthorhombic,-2.460511223,670.2223739,2.282994041,0.2132
mp-1199261,KSiO3,40,Monoclinic,-2.462709077,671.4465341,2.278831759,0
mp-974061,KSiO3,5,Cubic,-2.14048463,49.96122784,3.828252808,0
mp-1097014,KSnBr3,20,Orthorhombic,-1.499010418,665.041723,3.970265113,2.2679
mp-28774,KSnF3,40,Triclinic,-2.789741767,736.4129578,3.874886943,3.5114
mp-1097015,KSnI3,20,Orthorhombic,-1.124100622,836.2062838,4.277587265,1.9381
mp-1079672,KSnN3,10,Trigonal,1.699245805,311.9450445,2.127444373,0
mp-1205548,KSrI3,10,Orthorhombic,-1.847555648,443.916621,3.796254244,3.9993
mp-1184959,KSrO3,5,Cubic,-1.329765242,113.8535248,2.548217759,0
mp-3614,KTaO3,5,Cubic,-3.071587858,63.75462003,6.981426042,2.0995
mp-568318,KTaTe3,100,Monoclinic,-0.819255355,3570.078081,5.607998538,0.4922
mp-981313,KTbO3,5,Cubic,-2.272926432,90.81213175,4.498615827,0
mp-28408,KTcCl3,20,Monoclinic,-1.359139228,549.3437182,2.943660549,1.6971
mp-973267,KTcO3,5,Cubic,-1.982492657,58.14690296,5.285921583,0
mp-1184940,KTeO3,5,Cubic,-1.638802142,69.64928845,5.118672906,0
mp-567718,KTiBr3,30,Hexagonal,-1.664499826,921.9412147,3.530336274,0
mp-2756219,KTiCl3,30,Trigonal,-1.874041273,749.5614678,2.56968294,0
mp-568270,KTiCl3,30,Hexagonal,-2.008211452,778.40201,2.474473718,0
mp-640578,KTiI3,30,Hexagonal,-1.198004552,1192.129574,3.908629323,0
mp-1180658,KTiO3,20,Hexagonal,-2.652540658,281.0911825,3.189173881,0
mp-760376,KTiO3,5,Tetragonal,-2.662460197,78.59586599,2.851449774,0
mp-1111155,KTlBr3,10,Cubic,-1.342039624,405.1406151,3.96090552,0.9246
mp-1111296,KTlCl3,10,Cubic,-1.582047443,352.8943752,3.292339149,1.097
mp-1111295,KTlF3,10,Cubic,-2.438736394,220.0471323,4.534969175,1.9647
mp-1110822,KTlI3,10,Cubic,-0.973210454,493.9444103,4.19682935,0
mp-984454,KTlO3,5,Cubic,-0.794923277,85.8038753,5.640929309,0
mp-1211295,KTmBr3,20,Orthorhombic,-1.818286347,663.8926973,4.47962301,0
mp-570303,KTmI3,10,Orthorhombic,-1.403376805,386.9226564,5.053390306,0
mp-1184949,KTmO3,5,Cubic,-2.350256552,85.90745011,4.948918815,0
mp-4126,KUO3,5,Cubic,-3.33510989,79.44393398,6.795779335,0.4454
mp-1205604,KVCl3,10,Hexagonal,-1.835891939,255.0933518,2.556929671,0.3342
mp-557257,KVF3,5,Cubic,-3.039071322,70.41227003,3.46754021,2.0759
mp-1076633,KVO3,5,Cubic,-2.189759956,57.20458528,4.006977598,0.2186
mp-18815,KVO3,20,Orthorhombic,-2.406671247,313.271957,2.926754043,3.046
mp-1040472,KWO3,5,Cubic,-2.133688594,64.8266861,6.940053084,0
mp-1184945,KYO3,5,Cubic,-2.258839532,90.97581873,3.212488572,0
mp-1206621,KYbI3,10,Orthorhombic,-1.365235154,370.8307582,5.309448601,3.6306
mp-1184953,KYbO3,5,Cubic,-2.138255775,82.64208449,5.226959406,0
mp-5878,KZnF3,5,Cubic,-2.81238173,66.30309275,4.044777029,3.6954
mp-1184946,KZnO3,5,Cubic,-0.938129754,68.34503711,3.705336208,0
mp-1184950,KZrO3,5,Cubic,-2.795012398,76.13256666,3.889375725,0
mp-10600,La3AlC,5,Cubic,-0.283068273,141.0246376,5.365885189,0
mp-4505,La3AlN,5,Cubic,-0.901059497,132.4574298,5.737967673,0
mp-1206996,La3AlO,5,Cubic,-1.473911112,127.3401922,5.994536311,0
mp-20590,La3InB,5,Cubic,-0.258075917,151.3298814,5.951142845,0
mp-29056,La3InC,5,Cubic,-0.474441099,144.6501503,6.239730051,0
mp-1224015,La3InGe,40,Orthorhombic,-0.743515691,1247.25425,6.434968402,0
mp-20999,La3InN,5,Cubic,-1.058575107,135.6258952,6.679346334,0
mp-10611,La3PbC,5,Cubic,-0.428018612,143.8093004,7.342931274,0
mp-1206443,La3SnC,5,Cubic,-0.624586847,142.2611378,6.389944026,0
mp-1206994,La3SnN,5,Cubic,-1.172514945,133.1595515,6.851593696,0
mp-7159,La3TlC,5,Cubic,-0.289061297,143.9414779,7.303694422,0
mp-1076000,LaAgO3,5,Cubic,-1.886074956,69.34770853,7.058347223,0
mp-768308,LaAgO3,10,Trigonal,-2.088594065,139.9948641,6.992830904,0
mp-1069603,LaAl3Au,5,Tetragonal,-0.660585451,103.9492462,6.658445001,0
mp-1070573,LaAl3Cu,5,Tetragonal,-0.519857547,97.70717735,4.816332685,0
mp-1080060,LaAlO3,10,Orthorhombic,-3.722466563,108.784654,6.529684686,3.7121
mp-1080080,LaAlO3,10,Tetragonal,-3.722067564,108.6676003,6.536718281,3.5193
mp-1182592,LaAlO3,5,Hexagonal,-0.8172206,125.0717286,2.839688463,0
mp-2920,LaAlO3,10,Trigonal,-3.722193366,108.6953635,6.53504866,4.0189
mp-5304,LaAlO3,5,Cubic,-3.719413138,54.13665153,6.560522947,3.4924
mp-696871,LaAlO3,10,Triclinic,-3.494131784,123.7070083,5.742031104,3.5819
mp-768417,LaAlO3,30,Triclinic,-3.691301952,467.764471,4.555686889,4.4431
mp-768518,LaAlO3,30,Orthorhombic,-3.669252299,442.5997766,4.814707508,4.6067
mp-771698,LaAlO3,40,Monoclinic,-3.665347736,569.5811532,4.988433942,4.4777
mp-771703,LaAlO3,30,Triclinic,-3.679706405,426.7858282,4.993109722,4.1704
mp-780411,LaAlO3,60,Monoclinic,-3.629298,830.9863204,5.128817203,4.4685
mp-780421,LaAlO3,30,Triclinic,-3.63982619,421.8786493,5.05118823,4.2693
mp-780422,LaAlO3,60,Monoclinic,-3.686656307,942.8090747,4.52050903,4.2491
mp-1079050,LaAsO3,10,Monoclinic,-2.863692103,141.5137041,6.144579314,2.693
mp-28853,LaAuO3,20,Orthorhombic,-2.314873116,302.0584155,8.441168934,1.7977
mp-7492,LaBO3,10,Monoclinic,-3.506930753,127.9443149,5.132122266,4.0022
mp-8216,LaBO3,20,Orthorhombic,-3.52114555,247.0484251,5.315766468,4.5007
mp-3846,LaBPd3,5,Cubic,-0.577611543,86.19953035,9.034315461,0
mp-1018633,LaBPt3,5,Cubic,-0.783250659,86.99189398,14.02939747,0
mp-3088,LaBRh3,5,Cubic,-0.697862201,77.41115893,9.833800019,0
mp-1222880,LaBeAl3,5,Tetragonal,-0.252044398,98.192324,3.870310031,0
mp-981934,LaBeO3,5,Cubic,-2.919646555,50.96564986,6.383239043,0
mp-755003,LaBiO3,10,Trigonal,-2.728375363,176.7502235,7.438530497,2.6285
mp-768310,LaBiO3,10,Trigonal,-2.733831392,174.4400483,7.537041755,3.07
mp-973869,LaCdO3,5,Cubic,-2.06504877,73.04988647,6.803894253,0
mp-19973,LaCoGe3,5,Tetragonal,-0.584309911,92.6092196,7.454803188,0
mp-989643,LaCoN3,10,Monoclinic,-0.641243549,156.919904,5.076409551,0.4901
mp-1180725,LaCoO3,10,Monoclinic,-2.561161988,113.5999353,7.187006177,1.104
mp-1223538,KBaN3,20,Orthorhombic,1.362704502,609.3124687,2.381288021,0
mp-973447,KBaO3,5,Cubic,-1.242491632,126.0326557,2.956884366,0
mp-1211678,KBeF3,20,Orthorhombic,-3.405325217,289.1442399,2.414464242,7.0613
mp-974757,KBeH3,20,Monoclinic,-0.197541067,328.1042856,1.035164853,3.0876
mp-973396,KBeO3,5,Cubic,-1.193306335,53.64977434,2.974704425,0
mp-29799,KBiO3,60,Cubic,-1.572585076,1020.094499,5.783549581,0.4914
